-3.870628260000000154e+00 -3.629034719999999936e+00 -3.387491649999999854e+00 -3.145998399999999862e+00 -2.904554319999999912e+00 -2.663158790000000220e+00 -2.421811149999999913e+00 -2.180510780000000093e+00 -1.939257049999999927e+00 -1.698049340000000074e+00 -1.456887019999999922e+00 -1.215769490000000008e+00 -9.746961189999999720e-01 -7.336663070000000175e-01 -4.926794469999999926e-01 -2.517349389999999909e-01 -1.083218399999999991e-02 2.300294099999999897e-01 4.708504330000000127e-01 7.116314700000000437e-01 9.523731029999999986e-01 1.193075909999999906e+00 1.433740470000000045e+00 1.674367340000000093e+00 1.914957089999999917e+00 2.155510299999999990e+00 2.396027500000000199e+00 2.636509269999999905e+00 2.876956139999999884e+00 3.117368669999999842e+00 3.357747400000000049e+00 3.598092869999999888e+00 3.838405610000000134e+00 4.078686160000000172e+00 4.318935040000000392e+00 4.559152769999999855e+00 4.799339889999999720e+00 5.039496899999999613e+00 5.279624319999999926e+00 5.519722650000000286e+00 5.759792410000000196e+00 5.999834090000000231e+00 6.239848190000000017e+00 6.479835220000000007e+00 6.719795659999999948e+00 6.959729989999999589e+00 7.199638710000000330e+00 7.439522300000000143e+00 7.679381229999999725e+00 7.919215979999999711e+00
-2.492111179999999848e+01 -2.467259490000000000e+01 -2.442419269999999898e+01 -2.417590450000000146e+01 -2.392772929999999931e+01 -2.367966630000000094e+01 -2.343171470000000056e+01 -2.318387359999999831e+01 -2.293614219999999904e+01 -2.268851970000000051e+01 -2.244100530000000049e+01 -2.219359800000000149e+01 -2.194629730000000123e+01 -2.169910210000000106e+01 -2.145201169999999991e+01 -2.120502540000000025e+01 -2.095814220000000105e+01 -2.071136140000000125e+01 -2.046468229999999977e+01 -2.021810400000000030e+01 -1.997162570000000059e+01 -1.972524659999999841e+01 -1.947896599999999978e+01 -1.923278309999999891e+01 -1.898669699999999949e+01 -1.874070700000000045e+01 -1.849481240000000071e+01 -1.824901230000000041e+01 -1.800330599999999848e+01 -1.775769259999999861e+01 -1.751217150000000089e+01 -1.726674179999999836e+01 -1.702140280000000061e+01 -1.677615360000000067e+01 -1.653099359999999862e+01 -1.628592190000000173e+01 -1.604093789999999942e+01 -1.579604059999999954e+01 -1.555122940000000042e+01 -1.530650349999999982e+01 -1.506186210000000081e+01 -1.481730439999999938e+01 -1.457282979999999917e+01 -1.432843740000000032e+01 -1.408412640000000060e+01 -1.383989620000000009e+01 -1.359574600000000011e+01 -1.335167490000000079e+01 -1.310768230000000045e+01 -1.286376740000000041e+01
-4.027792579999999845e+00 -3.786353720000000145e+00 -3.544964799999999805e+00 -3.303625180000000050e+00 -3.062334209999999945e+00 -2.821091260000000212e+00 -2.579895679999999913e+00 -2.338746850000000155e+00 -2.097644139999999879e+00 -1.856586920000000029e+00 -1.615574580000000093e+00 -1.374606489999999903e+00 -1.133682059999999936e+00 -8.928006569999999975e-01 -6.519616929999999533e-01 -4.111645649999999819e-01 -1.704086770000000084e-01 7.030656320000000514e-02 3.109817420000000054e-01 5.516174430000000406e-01 7.922142460000000108e-01 1.032772730000000028e+00 1.273293460000000099e+00 1.513776999999999928e+00 1.754223920000000048e+00 1.994634779999999941e+00 2.235010139999999978e+00 2.475350539999999988e+00 2.715656529999999957e+00 2.955928660000000097e+00 3.196167459999999849e+00 3.436373469999999930e+00 3.676547219999999783e+00 3.916689250000000122e+00 4.156800070000000069e+00 4.396880200000000016e+00 4.636930160000000356e+00 4.876950469999999704e+00 5.116941630000000352e+00 5.356904150000000087e+00 5.596838530000000311e+00 5.836745259999999824e+00 6.076624849999999967e+00 6.316477779999999598e+00 6.556304540000000181e+00 6.796105609999999686e+00 7.035881479999999577e+00 7.275632619999999662e+00 7.515359499999999748e+00 7.755062599999999584e+00
-2.507304489999999930e+01 -2.482469269999999995e+01 -2.457645529999999923e+01 -2.432833180000000084e+01 -2.408032130000000137e+01 -2.383242299999999858e+01 -2.358463610000000088e+01 -2.333695970000000131e+01 -2.308939309999999878e+01 -2.284193529999999939e+01 -2.259458569999999966e+01 -2.234734329999999858e+01 -2.210020739999999861e+01 -2.185317720000000108e+01 -2.160625179999999901e+01 -2.135943040000000082e+01 -2.111271229999999832e+01 -2.086609659999999877e+01 -2.061958260000000109e+01 -2.037316939999999832e+01 -2.012685619999999886e+01 -1.988064230000000165e+01 -1.963452690000000089e+01 -1.938850910000000027e+01 -1.914258819999999872e+01 -1.889676340000000110e+01 -1.865103390000000161e+01 -1.840539890000000156e+01 -1.815985759999999871e+01 -1.791440929999999909e+01 -1.766905309999999929e+01 -1.742378829999999823e+01 -1.717861410000000078e+01 -1.693352970000000113e+01 -1.668853430000000060e+01 -1.644362720000000166e+01 -1.619880750000000091e+01 -1.595407460000000022e+01 -1.570942750000000032e+01 -1.546486559999999955e+01 -1.522038799999999981e+01 -1.497599400000000003e+01 -1.473168289999999914e+01 -1.448745369999999966e+01 -1.424330589999999930e+01 -1.399923850000000058e+01 -1.375525090000000006e+01 -1.351134230000000080e+01 -1.326751179999999941e+01 -1.302375879999999952e+01
-4.170848590000000300e+00 -3.929548319999999872e+00 -3.688297480000000128e+00 -3.447095440000000011e+00 -3.205941549999999918e+00 -2.964835170000000186e+00 -2.723775659999999821e+00 -2.482762409999999864e+00 -2.241794769999999826e+00 -2.000872119999999921e+00 -1.759993860000000021e+00 -1.519159359999999959e+00 -1.278368010000000110e+00 -1.037619209999999903e+00 -7.969123609999999580e-01 -5.562468600000000096e-01 -3.156221169999999798e-01 -7.503754170000000168e-02 1.655074490000000009e-01 4.060134369999999771e-01 6.464809969999999462e-01 8.869107010000000235e-01 1.127303120000000103e+00 1.367658810000000003e+00 1.607978340000000061e+00 1.848262260000000046e+00 2.088511120000000165e+00 2.328725470000000186e+00 2.568905850000000157e+00 2.809052799999999905e+00 3.049166860000000145e+00 3.289248559999999877e+00 3.529298419999999936e+00 3.769316970000000211e+00 4.009304730000000205e+00 4.249262210000000373e+00 4.489189930000000217e+00 4.729088390000000253e+00 4.968958090000000105e+00 5.208799540000000228e+00 5.448613240000000246e+00 5.688399669999999908e+00 5.928159329999999727e+00 6.167892700000000339e+00 6.407600259999999714e+00 6.647282500000000205e+00 6.886939889999999842e+00 7.126572890000000271e+00 7.366181990000000290e+00 7.605767639999999830e+00
-2.520900470000000126e+01 -2.496080149999999875e+01 -2.471271300000000082e+01 -2.446473840000000166e+01 -2.421687689999999904e+01 -2.396912749999999903e+01 -2.372148960000000173e+01 -2.347396210000000139e+01 -2.322654449999999926e+01 -2.297923570000000026e+01 -2.273203499999999977e+01 -2.248494159999999908e+01 -2.223795469999999952e+01 -2.199107340000000121e+01 -2.174429699999999954e+01 -2.149762460000000175e+01 -2.125105539999999849e+01 -2.100458869999999933e+01 -2.075822360000000089e+01 -2.051195930000000089e+01 -2.026579509999999829e+01 -2.001973010000000031e+01 -1.977376350000000116e+01 -1.952789449999999860e+01 -1.928212230000000105e+01 -1.903644620000000032e+01 -1.879086530000000010e+01 -1.854537889999999933e+01 -1.829998610000000170e+01 -1.805468610000000140e+01 -1.780947820000000092e+01 -1.756436150000000040e+01 -1.731933539999999994e+01 -1.707439889999999849e+01 -1.682955120000000093e+01 -1.658479170000000025e+01 -1.634011950000000013e+01 -1.609553379999999834e+01 -1.585103389999999912e+01 -1.560661890000000085e+01 -1.536228799999999950e+01 -1.511804049999999933e+01 -1.487387569999999926e+01 -1.462979260000000004e+01 -1.438579059999999998e+01 -1.414186879999999924e+01 -1.389802659999999968e+01 -1.365426300000000026e+01 -1.341057729999999992e+01 -1.316696890000000053e+01
-4.298525080000000109e+00 -4.057346970000000219e+00 -3.816217840000000194e+00 -3.575137039999999988e+00 -3.334103939999999877e+00 -3.093117879999999875e+00 -2.852178250000000137e+00 -2.611284400000000172e+00 -2.370435720000000135e+00 -2.129631589999999797e+00 -1.888871380000000100e+00 -1.648154490000000028e+00 -1.407480309999999957e+00 -1.166848230000000042e+00 -9.262576660000000350e-01 -6.857080150000000041e-01 -4.451986869999999819e-01 -2.047290989999999977e-01 3.570133090000000148e-02 2.760931799999999936e-01 5.164470199999999789e-01 7.567634189999999927e-01 9.970429419999999876e-01 1.237286150000000085e+00 1.477493589999999912e+00 1.717665819999999899e+00 1.957803390000000032e+00 2.197906839999999917e+00 2.437976710000000047e+00 2.678013519999999925e+00 2.918017820000000206e+00 3.157990129999999951e+00 3.397930979999999934e+00 3.637840869999999782e+00 3.877720319999999887e+00 4.117569859999999693e+00 4.357389969999999835e+00 4.597181169999999817e+00 4.836943950000000214e+00 5.076678819999999703e+00 5.316386249999999869e+00 5.556066740000000337e+00 5.795720779999999905e+00 6.035348840000000159e+00 6.274951399999999957e+00 6.514528939999999935e+00 6.754081919999999961e+00 6.993610819999999784e+00 7.233116090000000220e+00 7.472598200000000190e+00
-2.532860150000000132e+01 -2.508053149999999931e+01 -2.483257619999999832e+01 -2.458473460000000088e+01 -2.433700609999999998e+01 -2.408938970000000168e+01 -2.384188460000000021e+01 -2.359449010000000158e+01 -2.334720520000000121e+01 -2.310002920000000159e+01 -2.285296119999999931e+01 -2.260600050000000039e+01 -2.235914620000000141e+01 -2.211239750000000015e+01 -2.186575350000000029e+01 -2.161921359999999837e+01 -2.137277680000000046e+01 -2.112644239999999840e+01 -2.088020960000000059e+01 -2.063407750000000007e+01 -2.038804530000000170e+01 -2.014211230000000086e+01 -1.989627760000000123e+01 -1.965054050000000174e+01 -1.940490000000000137e+01 -1.915935550000000021e+01 -1.891390609999999839e+01 -1.866855100000000078e+01 -1.842328949999999921e+01 -1.817812059999999974e+01 -1.793304360000000131e+01 -1.768805779999999928e+01 -1.744316219999999973e+01 -1.719835619999999921e+01 -1.695363890000000140e+01 -1.670900950000000051e+01 -1.646446720000000141e+01 -1.622001129999999947e+01 -1.597564080000000075e+01 -1.573135510000000004e+01 -1.548715340000000040e+01 -1.524303480000000022e+01 -1.499899860000000018e+01 -1.475504390000000043e+01 -1.451116999999999990e+01 -1.426737609999999989e+01 -1.402366149999999934e+01 -1.378002520000000075e+01 -1.353646660000000068e+01 -1.329298490000000044e+01
-4.410690240000000095e+00 -4.169618100000000105e+00 -3.928594529999999807e+00 -3.687618870000000104e+00 -3.446690499999999879e+00 -3.205808760000000035e+00 -2.964973039999999838e+00 -2.724182700000000068e+00 -2.483437120000000053e+00 -2.242735689999999948e+00 -2.002077780000000029e+00 -1.761462800000000106e+00 -1.520890139999999890e+00 -1.280359189999999980e+00 -1.039869359999999965e+00 -7.994200670000000120e-01 -5.590107170000000458e-01 -3.186407310000000104e-01 -7.830953120000000434e-02 1.619834559999999979e-01 4.022387989999999802e-01 6.424570619999999677e-01 8.826388040000000546e-01 1.122784580000000032e+00 1.362894940000000110e+00 1.602970439999999996e+00 1.843011610000000022e+00 2.083019000000000176e+00 2.322993129999999962e+00 2.562934540000000094e+00 2.802843750000000078e+00 3.042721300000000184e+00 3.282567680000000099e+00 3.522383420000000154e+00 3.762169029999999914e+00 4.001925009999999894e+00 4.241651860000000163e+00 4.481350090000000286e+00 4.721020180000000011e+00 4.960662629999999851e+00 5.200277920000000442e+00 5.439866549999999634e+00 5.679428970000000021e+00 5.918965680000000340e+00 6.158477150000000400e+00 6.397963840000000069e+00 6.637426220000000043e+00 6.876864740000000253e+00 7.116279879999999558e+00 7.355672089999999663e+00
-2.543234079999999864e+01 -2.518438670000000101e+01 -2.493654719999999969e+01 -2.468882139999999836e+01 -2.444120859999999951e+01 -2.419370789999999971e+01 -2.394631850000000028e+01 -2.369903959999999898e+01 -2.345187029999999950e+01 -2.320480990000000077e+01 -2.295785740000000175e+01 -2.271101210000000137e+01 -2.246427320000000094e+01 -2.221763990000000177e+01 -2.197111119999999929e+01 -2.172468650000000068e+01 -2.147836500000000015e+01 -2.123214570000000023e+01 -2.098602789999999985e+01 -2.074001080000000030e+01 -2.049409350000000174e+01 -2.024827529999999953e+01 -2.000255530000000093e+01 -1.975693270000000012e+01 -1.951140679999999961e+01 -1.926597669999999951e+01 -1.902064149999999998e+01 -1.877540060000000111e+01 -1.853025299999999831e+01 -1.828519809999999879e+01 -1.804023480000000035e+01 -1.779536260000000070e+01 -1.755058040000000119e+01 -1.730588769999999954e+01 -1.706128340000000065e+01 -1.681676699999999869e+01 -1.657233739999999855e+01 -1.632799400000000034e+01 -1.608373590000000064e+01 -1.583956230000000076e+01 -1.559547240000000023e+01 -1.535146549999999976e+01 -1.510754069999999949e+01 -1.486369730000000011e+01 -1.461993440000000000e+01 -1.437625120000000045e+01 -1.413264700000000040e+01 -1.388912099999999938e+01 -1.364567240000000048e+01 -1.340230039999999967e+01
