2.970148800000000122e+01 2.969942830000000100e+01 2.969738059999999891e+01 2.969534480000000087e+01 2.969332089999999980e+01 2.969130889999999923e+01 2.968930870000000155e+01 2.968732019999999849e+01 2.968534349999999833e+01 2.968337830000000110e+01 2.968142479999999850e+01 2.967948290000000000e+01 2.967755239999999972e+01 2.967563339999999883e+01 2.967372590000000088e+01 2.967182969999999997e+01 2.966994490000000084e+01 2.966807139999999876e+01 2.966620909999999967e+01 2.966435800000000000e+01 2.966251809999999978e+01 2.966068939999999898e+01 2.965887169999999884e+01 2.965706510000000051e+01 2.965526949999999928e+01 2.965348499999999987e+01 2.965171129999999877e+01 2.964994859999999832e+01 2.964819669999999974e+01 2.964645570000000063e+01 2.964472549999999984e+01 2.964300610000000091e+01 2.964129739999999913e+01 2.963959940000000159e+01 2.963791210000000120e+01 2.963623540000000034e+01 2.963456940000000017e+01 2.963291399999999953e+01 2.963126910000000080e+01 2.962963470000000044e+01 2.962801079999999843e+01 2.962639739999999833e+01 2.962479450000000014e+01 2.962320190000000153e+01 2.962161980000000128e+01 2.962004800000000060e+01 2.961848649999999950e+01 2.961693539999999913e+01 2.961539450000000073e+01 2.961386389999999835e+01
2.872954000000000008e+01 2.872639699999999863e+01 2.872327140000000156e+01 2.872016319999999823e+01 2.871707230000000166e+01 2.871399860000000004e+01 2.871094199999999930e+01 2.870790249999999943e+01 2.870487999999999928e+01 2.870187440000000123e+01 2.869888570000000172e+01 2.869591369999999841e+01 2.869295839999999842e+01 2.869001959999999940e+01 2.868709739999999897e+01 2.868419159999999835e+01 2.868130220000000108e+01 2.867842909999999890e+01 2.867557210000000012e+01 2.867273120000000119e+01 2.866990639999999857e+01 2.866709750000000057e+01 2.866430450000000008e+01 2.866152719999999832e+01 2.865876570000000001e+01 2.865601970000000165e+01 2.865328930000000085e+01 2.865057429999999883e+01 2.864787469999999914e+01 2.864519040000000061e+01 2.864252120000000090e+01 2.863986720000000119e+01 2.863722819999999913e+01 2.863460419999999829e+01 2.863199499999999986e+01 2.862940070000000148e+01 2.862682099999999963e+01 2.862425590000000142e+01 2.862170539999999974e+01 2.861916940000000054e+01 2.861664770000000146e+01 2.861414040000000014e+01 2.861164720000000017e+01 2.860916819999999916e+01 2.860670329999999950e+01 2.860425240000000002e+01 2.860181539999999956e+01 2.859939220000000049e+01 2.859698279999999926e+01 2.859458700000000064e+01
2.700407930000000079e+01 2.700221170000000015e+01 2.700035490000000138e+01 2.699850879999999975e+01 2.699667349999999999e+01 2.699484879999999976e+01 2.699303469999999905e+01 2.699123120000000142e+01 2.698943819999999860e+01 2.698765570000000125e+01 2.698588360000000108e+01 2.698412199999999928e+01 2.698237070000000060e+01 2.698062979999999911e+01 2.697889920000000075e+01 2.697717880000000079e+01 2.697546870000000041e+01 2.697376870000000082e+01 2.697207889999999963e+01 2.697039919999999924e+01 2.696872959999999964e+01 2.696706999999999965e+01 2.696542050000000046e+01 2.696378100000000089e+01 2.696215139999999977e+01 2.696053170000000065e+01 2.695892189999999999e+01 2.695732200000000134e+01 2.695573200000000114e+01 2.695415170000000060e+01 2.695258120000000090e+01 2.695102040000000088e+01 2.694946940000000168e+01 2.694792809999999861e+01 2.694639640000000114e+01 2.694487439999999978e+01 2.694336200000000048e+01 2.694185909999999851e+01 2.694036589999999975e+01 2.693888210000000072e+01 2.693740790000000018e+01 2.693594320000000053e+01 2.693448790000000059e+01 2.693304210000000154e+01 2.693160569999999865e+01 2.693017860000000141e+01 2.692876100000000150e+01 2.692735270000000014e+01 2.692595379999999849e+01 2.692456410000000133e+01
2.599461660000000052e+01 2.599178810000000084e+01 2.598897529999999989e+01 2.598617820000000123e+01 2.598339659999999895e+01 2.598063060000000135e+01 2.597787999999999897e+01 2.597514479999999892e+01 2.597242490000000004e+01 2.596972020000000114e+01 2.596703060000000107e+01 2.596435609999999983e+01 2.596169659999999979e+01 2.595905199999999979e+01 2.595642219999999867e+01 2.595380719999999997e+01 2.595120689999999897e+01 2.594862120000000161e+01 2.594604999999999961e+01 2.594349319999999892e+01 2.594095079999999953e+01 2.593842270000000028e+01 2.593590879999999999e+01 2.593340909999999866e+01 2.593092340000000107e+01 2.592845170000000010e+01 2.592599380000000053e+01 2.592354979999999998e+01 2.592111960000000082e+01 2.591870300000000071e+01 2.591629999999999967e+01 2.591391050000000007e+01 2.591153440000000074e+01 2.590917170000000169e+01 2.590682230000000175e+01 2.590448609999999974e+01 2.590216300000000160e+01 2.589985300000000024e+01 2.589755600000000157e+01 2.589527179999999973e+01 2.589300049999999942e+01 2.589074199999999948e+01 2.588849619999999874e+01 2.588626289999999841e+01 2.588404219999999967e+01 2.588183400000000134e+01 2.587963819999999870e+01 2.587745470000000125e+01 2.587528349999999833e+01 2.587312449999999941e+01
2.430606450000000152e+01 2.430438639999999850e+01 2.430271779999999993e+01 2.430105879999999985e+01 2.429940930000000066e+01 2.429776939999999996e+01 2.429613880000000137e+01 2.429451770000000010e+01 2.429290599999999856e+01 2.429130359999999911e+01 2.428971059999999937e+01 2.428812680000000057e+01 2.428655230000000032e+01 2.428498700000000099e+01 2.428343089999999904e+01 2.428188390000000041e+01 2.428034609999999915e+01 2.427881740000000121e+01 2.427729779999999948e+01 2.427578719999999990e+01 2.427428559999999891e+01 2.427279300000000006e+01 2.427130939999999981e+01 2.426983470000000054e+01 2.426836889999999869e+01 2.426691200000000137e+01 2.426546400000000148e+01 2.426402480000000139e+01 2.426259440000000112e+01 2.426117280000000065e+01 2.425975999999999999e+01 2.425835590000000153e+01 2.425696050000000170e+01 2.425557390000000169e+01 2.425419589999999914e+01 2.425282650000000118e+01 2.425146579999999830e+01 2.425011369999999999e+01 2.424877019999999916e+01 2.424743520000000174e+01 2.424610879999999824e+01 2.424479099999999931e+01 2.424348159999999908e+01 2.424218069999999869e+01 2.424088830000000172e+01 2.423960440000000105e+01 2.423832889999999907e+01 2.423706179999999932e+01 2.423580309999999827e+01 2.423455269999999828e+01
2.325881199999999893e+01 2.325629389999999930e+01 2.325378979999999984e+01 2.325129970000000057e+01 2.324882339999999914e+01 2.324636089999999911e+01 2.324391220000000047e+01 2.324147710000000089e+01 2.323905560000000037e+01 2.323664760000000129e+01 2.323425310000000010e+01 2.323187199999999919e+01 2.322950420000000094e+01 2.322714960000000062e+01 2.322480810000000062e+01 2.322247979999999856e+01 2.322016449999999921e+01 2.321786210000000139e+01 2.321557260000000156e+01 2.321329589999999854e+01 2.321103189999999827e+01 2.320878049999999959e+01 2.320654180000000011e+01 2.320431549999999987e+01 2.320210170000000005e+01 2.319990019999999831e+01 2.319771109999999936e+01 2.319553409999999971e+01 2.319336930000000052e+01 2.319121660000000062e+01 2.318907589999999885e+01 2.318694710000000114e+01 2.318483020000000039e+01 2.318272509999999897e+01 2.318063169999999928e+01 2.317854990000000015e+01 2.317647979999999919e+01 2.317442110000000000e+01 2.317237400000000136e+01 2.317033819999999977e+01 2.316831369999999879e+01 2.316630049999999841e+01 2.316429839999999984e+01 2.316230750000000072e+01 2.316032759999999868e+01 2.315835879999999847e+01 2.315640090000000129e+01 2.315445379999999886e+01 2.315251749999999831e+01 2.315059199999999962e+01
2.160683849999999850e+01 2.160534799999999933e+01 2.160386589999999885e+01 2.160239230000000177e+01 2.160092709999999983e+01 2.159947019999999895e+01 2.159802159999999915e+01 2.159658140000000159e+01 2.159514940000000038e+01 2.159372559999999908e+01 2.159231009999999884e+01 2.159090279999999851e+01 2.158950360000000046e+01 2.158811259999999876e+01 2.158672960000000174e+01 2.158535480000000106e+01 2.158398809999999912e+01 2.158262930000000068e+01 2.158127869999999859e+01 2.157993600000000001e+01 2.157860120000000137e+01 2.157727450000000147e+01 2.157595560000000035e+01 2.157464470000000034e+01 2.157334170000000029e+01 2.157204660000000018e+01 2.157075929999999886e+01 2.156947979999999987e+01 2.156820809999999966e+01 2.156694429999999940e+01 2.156568820000000031e+01 2.156443989999999999e+01 2.156319930000000085e+01 2.156196639999999931e+01 2.156074130000000011e+01 2.155952380000000090e+01 2.155831399999999931e+01 2.155711189999999888e+01 2.155591739999999845e+01 2.155473050000000157e+01 2.155355120000000113e+01 2.155237950000000069e+01 2.155121540000000024e+01 2.155005889999999980e+01 2.154890980000000056e+01 2.154776839999999893e+01 2.154663439999999852e+01 2.154550790000000049e+01 2.154438890000000129e+01 2.154327740000000091e+01
2.052253430000000023e+01 2.052032249999999891e+01 2.051812290000000161e+01 2.051593559999999883e+01 2.051376050000000006e+01 2.051159750000000059e+01 2.050944649999999925e+01 2.050730749999999958e+01 2.050518040000000042e+01 2.050306510000000060e+01 2.050096160000000012e+01 2.049886980000000136e+01 2.049678970000000078e+01 2.049472109999999958e+01 2.049266409999999894e+01 2.049061850000000007e+01 2.048858419999999825e+01 2.048656130000000175e+01 2.048454960000000113e+01 2.048254909999999995e+01 2.048055970000000059e+01 2.047858139999999949e+01 2.047661400000000143e+01 2.047465760000000046e+01 2.047271190000000018e+01 2.047077709999999939e+01 2.046885299999999930e+01 2.046693949999999873e+01 2.046503669999999886e+01 2.046314429999999973e+01 2.046126239999999896e+01 2.045939089999999894e+01 2.045752969999999848e+01 2.045567880000000116e+01 2.045383819999999986e+01 2.045200760000000173e+01 2.045018719999999846e+01 2.044837670000000074e+01 2.044657630000000026e+01 2.044478570000000062e+01 2.044300499999999943e+01 2.044123409999999907e+01 2.043947289999999839e+01 2.043772140000000093e+01 2.043597949999999841e+01 2.043424710000000033e+01 2.043252430000000075e+01 2.043081090000000088e+01 2.042910690000000073e+01 2.042741230000000030e+01
1.890650640000000138e+01 1.890520250000000146e+01 1.890390590000000159e+01 1.890261669999999938e+01 1.890133469999999960e+01 1.890005989999999869e+01 1.889879240000000138e+01 1.889753209999999939e+01 1.889627899999999983e+01 1.889503309999999914e+01 1.889379429999999971e+01 1.889256260000000154e+01 1.889133800000000107e+01 1.889012049999999832e+01 1.888891010000000037e+01 1.888770669999999896e+01 1.888651030000000119e+01 1.888532089999999997e+01 1.888413860000000000e+01 1.888296319999999895e+01 1.888179470000000038e+01 1.888063319999999834e+01 1.887947869999999995e+01 1.887833099999999931e+01 1.887719020000000114e+01 1.887605629999999834e+01 1.887492930000000158e+01 1.887380909999999901e+01 1.887269579999999891e+01 1.887158919999999895e+01 1.887048950000000147e+01 1.886939650000000057e+01 1.886831039999999859e+01 1.886723089999999914e+01 1.886615829999999860e+01 1.886509240000000176e+01 1.886403320000000150e+01 1.886298070000000138e+01 1.886193490000000139e+01 1.886089570000000037e+01 1.885986330000000066e+01 1.885883749999999992e+01 1.885781839999999931e+01 1.885680590000000123e+01 1.885579999999999856e+01 1.885480069999999841e+01 1.885380809999999840e+01 1.885282199999999975e+01 1.885184250000000006e+01 1.885086950000000172e+01
1.778547070000000119e+01 1.778356180000000109e+01 1.778166350000000051e+01 1.777977569999999830e+01 1.777789840000000154e+01 1.777603149999999843e+01 1.777417499999999961e+01 1.777232880000000037e+01 1.777049279999999953e+01 1.776866700000000066e+01 1.776685129999999901e+01 1.776504570000000172e+01 1.776325010000000049e+01 1.776146440000000126e+01 1.775968860000000049e+01 1.775792260000000056e+01 1.775616640000000146e+01 1.775441989999999848e+01 1.775268300000000110e+01 1.775095569999999867e+01 1.774923799999999829e+01 1.774752970000000118e+01 1.774583080000000024e+01 1.774414129999999901e+01 1.774246099999999871e+01 1.774079000000000050e+01 1.773912819999999968e+01 1.773747549999999862e+01 1.773583179999999970e+01 1.773419720000000055e+01 1.773257149999999882e+01 1.773095470000000162e+01 1.772934670000000068e+01 1.772774749999999955e+01 1.772615710000000178e+01 1.772457530000000148e+01 1.772300219999999982e+01 1.772143760000000157e+01 1.771988149999999962e+01 1.771833390000000108e+01 1.771679470000000123e+01 1.771526390000000006e+01 1.771374139999999997e+01 1.771222720000000095e+01 1.771072119999999828e+01 1.770922330000000144e+01 1.770773360000000096e+01 1.770625190000000160e+01 1.770477830000000097e+01 1.770331270000000146e+01
