1.000000000000000000e+00 2.000000000000000000e+00 -2.242328850000000173e+01 -2.209295439999999999e+01 -3.041356820000000027e+01 2.040986810000000062e+01 -3.038701580000000035e+01 1.871698100000000053e+01 -3.036132539999999835e+01 1.703011210000000020e+01 -3.033647339999999915e+01 1.534898249999999997e+01 -3.031244059999999862e+01 1.367332990000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.000000000000000000e+00 -2.240143369999999834e+01 -2.174363740000000078e+01 -2.993265179999999859e+01 2.040269199999999827e+01 -2.990654950000000056e+01 1.871014249999999990e+01 -2.988129479999999916e+01 1.702360050000000058e+01 -2.985686499999999910e+01 1.534278879999999923e+01 -2.983324179999999970e+01 1.366744599999999998e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 -2.237957899999999967e+01 -2.139432040000000157e+01 -2.945175709999999825e+01 2.039526250000000118e+01 -2.942610390000000109e+01 1.870304600000000050e+01 -2.940128380000000163e+01 1.701682680000000047e+01 -2.937727530000000087e+01 1.533632899999999921e+01 -2.935406079999999918e+01 1.366129240000000067e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 -2.235772419999999983e+01 -2.104500339999999881e+01 -2.897088259999999948e+01 2.038757869999999883e+01 -2.894567710000000105e+01 1.869569089999999889e+01 -2.892129059999999896e+01 1.700979029999999881e+01 -2.889770259999999880e+01 1.532960270000000058e+01 -2.887489599999999967e+01 1.365486860000000036e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.000000000000000000e+00 -2.233586950000000115e+01 -2.069568639999999959e+01 -2.849002640000000142e+01 2.037964020000000076e+01 -2.846526760000000067e+01 1.868807650000000109e+01 -2.844131379999999965e+01 1.700249050000000040e+01 -2.841814529999999905e+01 1.532260920000000048e+01 -2.839574560000000147e+01 1.364817399999999914e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.000000000000000000e+00 -2.231401470000000131e+01 -2.034636940000000038e+01 -2.800918679999999839e+01 2.037144610000000000e+01 -2.798487360000000024e+01 1.868020230000000126e+01 -2.796135149999999925e+01 1.699492689999999939e+01 -2.793860150000000075e+01 1.531534809999999958e+01 -2.791660780000000130e+01 1.364120810000000006e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000000e+00 -2.229215999999999909e+01 -1.999705240000000117e+01 -2.752836220000000012e+01 2.036299590000000137e+01 -2.750449349999999882e+01 1.867206780000000066e+01 -2.748140199999999922e+01 1.698709889999999945e+01 -2.745906970000000058e+01 1.530781879999999973e+01 -2.743748109999999940e+01 1.363397029999999965e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.000000000000000000e+00 -2.227030519999999925e+01 -1.964773539999999841e+01 -2.704755060000000100e+01 2.035428900000000141e+01 -2.702412539999999908e+01 1.866367220000000060e+01 -2.700146360000000101e+01 1.697900599999999827e+01 -2.697954800000000120e+01 1.530002080000000042e+01 -2.695836359999999843e+01 1.362646009999999919e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+01 -2.224845050000000057e+01 -1.929841839999999920e+01 -2.656675050000000127e+01 2.034532480000000021e+01 -2.654376759999999891e+01 1.865501520000000113e+01 -2.652153450000000134e+01 1.697064759999999950e+01 -2.650003470000000050e+01 1.529195349999999998e+01 -2.647925349999999867e+01 1.361867690000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.100000000000000000e+01 -2.222659570000000073e+01 -1.894910139999999998e+01 -2.608595989999999887e+01 2.033610260000000025e+01 -2.606341839999999976e+01 1.864609600000000000e+01 -2.604161300000000168e+01 1.696202320000000086e+01 -2.602052799999999877e+01 1.528361650000000083e+01 -2.600014910000000157e+01 1.361062040000000017e+01 0.000000000000000000e+00 0.000000000000000000e+00
