1.000000000000000000e+00 2.000000000000000000e+00 -2.242328850000000173e+01 -2.209295439999999999e+01 -3.073246800000000079e+01 3.753688120000000339e+01 -3.070049129999999948e+01 3.601477129999999960e+01 -3.066923710000000014e+01 3.449986959999999669e+01 -3.063872879999999910e+01 3.299185549999999978e+01 -3.060869650000000064e+01 3.148946839999999980e+01
1.000000000000000000e+00 3.000000000000000000e+00 -2.240143369999999834e+01 -2.174363740000000078e+01 -3.024594820000000084e+01 3.752520890000000264e+01 -3.021454719999999838e+01 3.600359069999999662e+01 -3.018382099999999824e+01 3.448910440000000222e+01 -3.015383239999999887e+01 3.298149209999999698e+01 -3.012436149999999913e+01 3.147957990000000095e+01
1.000000000000000000e+00 4.000000000000000000e+00 -2.237957899999999967e+01 -2.139432040000000157e+01 -2.975952510000000117e+01 3.751343820000000306e+01 -2.972863320000000087e+01 3.599218760000000117e+01 -2.969845289999999949e+01 3.447815049999999815e+01 -2.966898039999999881e+01 3.297094740000000002e+01 -2.964006919999999923e+01 3.146948899999999938e+01
1.000000000000000000e+00 5.000000000000000000e+00 -2.235772419999999983e+01 -2.104500339999999881e+01 -2.927314769999999911e+01 3.750148229999999927e+01 -2.924278689999999870e+01 3.598064130000000205e+01 -2.921312999999999960e+01 3.446700599999999781e+01 -2.918417309999999887e+01 3.296019210000000044e+01 -2.915581680000000020e+01 3.145919359999999898e+01
1.000000000000000000e+00 6.000000000000000000e+00 -2.233586950000000115e+01 -2.069568639999999959e+01 -2.878681350000000094e+01 3.748934020000000089e+01 -2.875698330000000169e+01 3.596890669999999801e+01 -2.872784950000000137e+01 3.445566889999999916e+01 -2.869940049999999943e+01 3.294924749999999847e+01 -2.867160150000000129e+01 3.144869149999999891e+01
1.000000000000000000e+00 7.000000000000000000e+00 -2.231401470000000131e+01 -2.034636940000000038e+01 -2.830051980000000000e+01 3.747701109999999858e+01 -2.827121989999999840e+01 3.595698219999999878e+01 -2.824260879999999929e+01 3.444413730000000129e+01 -2.821466200000000057e+01 3.293809980000000337e+01 -2.818742070000000055e+01 3.143798070000000067e+01
1.000000000000000000e+00 8.000000000000000000e+00 -2.229215999999999909e+01 -1.999705240000000117e+01 -2.781426409999999905e+01 3.746449359999999729e+01 -2.778550110000000117e+01 3.594488919999999865e+01 -2.775740310000000122e+01 3.443242180000000019e+01 -2.772995420000000166e+01 3.292674790000000229e+01 -2.770327169999999839e+01 3.142705959999999976e+01
1.000000000000000000e+00 9.000000000000000000e+00 -2.227030519999999925e+01 -1.964773539999999841e+01 -2.732804379999999966e+01 3.745178680000000071e+01 -2.729980859999999865e+01 3.593257719999999722e+01 -2.727223280000000116e+01 3.442049370000000152e+01 -2.724530449999999959e+01 3.291518179999999916e+01 -2.721915189999999996e+01 3.141592620000000124e+01
1.000000000000000000e+00 1.000000000000000000e+01 -2.224845050000000057e+01 -1.929841839999999920e+01 -2.684185659999999984e+01 3.743888929999999959e+01 -2.681414910000000162e+01 3.592007050000000135e+01 -2.678708830000000063e+01 3.440837460000000192e+01 -2.676068599999999975e+01 3.290341169999999948e+01 -2.673505880000000090e+01 3.140457879999999946e+01
1.000000000000000000e+00 1.100000000000000000e+01 -2.222659570000000073e+01 -1.894910139999999998e+01 -2.635569999999999879e+01 3.742579969999999889e+01 -2.632852030000000099e+01 3.590738269999999943e+01 -2.630195840000000018e+01 3.439605739999999656e+01 -2.627609620000000135e+01 3.289143589999999762e+01 -2.625098990000000043e+01 3.139301590000000175e+01
1.000000000000000000e+00 1.200000000000000000e+01 -2.220474099999999851e+01 -1.859978440000000077e+01 -2.586958040000000025e+01 3.741254150000000323e+01 -2.584291789999999978e+01 3.589448000000000150e+01 -2.581687099999999901e+01 3.438352090000000061e+01 -2.579153219999999891e+01 3.287925229999999743e+01 -2.576694279999999893e+01 3.138123590000000007e+01
1.000000000000000000e+00 1.300000000000000000e+01 -2.218288619999999867e+01 -1.825046740000000156e+01 -2.538347549999999941e+01 3.739906129999999962e+01 -2.535733769999999865e+01 3.588138889999999748e+01 -2.533182100000000148e+01 3.437077469999999835e+01 -2.530699140000000114e+01 3.286685949999999679e+01 -2.528291510000000031e+01 3.136923739999999938e+01
