1.000000000000000000e+00 2.000000000000000000e+00 -2.795253980000000027e+00 -2.209403130000000104e+01 -3.057618850000000066e+01 2.632426179999999860e+01 -3.037057920000000166e+01 1.327718070000000061e+01 -3.021226950000000144e+01 4.512331479999999728e-01 -3.009283810000000159e+01 -1.225134320000000088e+01 -3.000521690000000063e+01 -2.490584109999999995e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.000000000000000000e+00 -2.773399229999999882e+00 -2.174471429999999827e+01 -3.009329800000000077e+01 2.633162899999999951e+01 -2.989113670000000056e+01 1.328682290000000066e+01 -2.973553060000000059e+01 4.627662160000000080e-01 -2.961813460000000120e+01 -1.223827389999999937e+01 -2.953195300000000145e+01 -2.489147990000000021e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 -2.751544490000000120e+00 -2.139539729999999906e+01 -2.961042709999999900e+01 2.633854990000000029e+01 -2.941170650000000109e+01 1.329598769999999952e+01 -2.925879690000000011e+01 4.737956130000000043e-01 -2.914342949999999988e+01 -1.222573339999999931e+01 -2.905868470000000059e+01 -2.487767039999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 -2.729689739999999976e+00 -2.104608029999999985e+01 -2.912757399999999919e+01 2.634502360000000110e+01 -2.893228699999999876e+01 1.330467450000000085e+01 -2.878206690000000023e+01 4.843206429999999951e-01 -2.866872109999999907e+01 -1.221372219999999942e+01 -2.858541059999999945e+01 -2.486441329999999894e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.000000000000000000e+00 -2.707834989999999831e+00 -2.069676330000000064e+01 -2.864473720000000156e+01 2.635104929999999968e+01 -2.845287670000000091e+01 1.331288250000000062e+01 -2.830533880000000124e+01 4.943406149999999832e-01 -2.819400780000000140e+01 -1.220224100000000078e+01 -2.811212899999999948e+01 -2.485170889999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.000000000000000000e+00 -2.685980240000000130e+00 -2.034744630000000143e+01 -2.816191510000000164e+01 2.635662609999999972e+01 -2.797347410000000067e+01 1.332061110000000070e+01 -2.782861109999999982e+01 5.038548400000000260e-01 -2.771928799999999882e+01 -1.219129030000000036e+01 -2.763883829999999975e+01 -2.483955759999999913e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000000e+00 -2.664125489999999985e+00 -1.999812929999999866e+01 -2.767910609999999849e+01 2.636175319999999900e+01 -2.749407760000000067e+01 1.332785980000000059e+01 -2.735188210000000097e+01 5.128626389999999535e-01 -2.724456029999999984e+01 -1.218087090000000039e+01 -2.716553700000000049e+01 -2.482795989999999975e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.000000000000000000e+00 -2.642270739999999840e+00 -1.964881229999999945e+01 -2.719630859999999828e+01 2.636642979999999881e+01 -2.701468570000000113e+01 1.333462789999999920e+01 -2.687515020000000021e+01 5.213633359999999550e-01 -2.676982299999999881e+01 -1.217098320000000022e+01 -2.669222350000000077e+01 -2.481691620000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+01 -2.620415990000000139e+00 -1.929949530000000024e+01 -2.671352100000000007e+01 2.637065510000000046e+01 -2.653529669999999996e+01 1.334091480000000018e+01 -2.639841380000000015e+01 5.293562640000000208e-01 -2.629507459999999952e+01 -1.216162800000000033e+01 -2.621889649999999961e+01 -2.480642690000000172e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.100000000000000000e+01 -2.598561249999999934e+00 -1.895017830000000103e+01 -2.623074160000000177e+01 2.637442839999999933e+01 -2.605590910000000093e+01 1.334671999999999947e+01 -2.592167119999999869e+01 5.368407609999999996e-01 -2.582031350000000103e+01 -1.215280570000000004e+01 -2.574555429999999845e+01 -2.479649249999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00
